referenced_path,referrer,line,term,snippet
model/event_gen/e2e_latency.py,sched/sched_utils.py,223,e2e_latency,"def load_sched_tab(num_cores, e2e_latency:float, aux_scale_factor:int, path_ctx, scheduler_list:List[Scheduler]):"
model/message/Context_message.py,sched/sched_utils.py,13,Context_message,from model.message.Context_message import ContextMsg
model/message/data_pipe.py,sched/sched_utils.py,14,data_pipe,from model.message.data_pipe import DataPipe
output.pdf,sched/sched_utils.py,197,output,    output:
output.txt,sched/sched_utils.py,197,output,    output:
sched/__init__.py,sched/sched_utils.py,4,sched,    from sched.scheduler_agent import Scheduler
sched/placement.py,sched/sched_utils.py,17,placement,from sched.placement import core_mapping_1d
sched/scheduler_agent.py,sched/sched_utils.py,4,scheduler_agent,    from sched.scheduler_agent import Scheduler
task/task_agent.py,sched/sched_utils.py,16,task_agent,from task.task_agent import ProcessInt
utils.py,sched/sched_utils.py,9,utils,from utils import load_pickle
__init__.py,sched/scheduler_agent.py,97,__init__,"    def __init__(self, "
analyze/__init__.py,sched/scheduler_agent.py,97,__init__,"    def __init__(self, "
global_var.py,sched/scheduler_agent.py,3,global_var,from global_var import *
mapper/__init__.py,sched/scheduler_agent.py,97,__init__,"    def __init__(self, "
model/__init__.py,sched/scheduler_agent.py,97,__init__,"    def __init__(self, "
model/barrier_agent.py,sched/scheduler_agent.py,11,barrier_agent,from model.barrier_agent import Barrier
model/buffer.py,sched/scheduler_agent.py,5,buffer,"from model.buffer import Buffer, EventCache, TriggerCache"
model/event_gen/e2e_latency.py,sched/scheduler_agent.py,8,e2e_latency,from model.event_gen.e2e_latency import jitter_gen_biside
model/lru.py,sched/scheduler_agent.py,10,model.lru,from model.lru import LRUCache
model/message/data_pipe.py,sched/scheduler_agent.py,13,data_pipe,from model.message.data_pipe import DataPipe
model/message/msg_dispatcher.py,sched/scheduler_agent.py,12,msg_dispatcher,from model.message.msg_dispatcher import MsgDispatcher
model/resource_agent.py,sched/scheduler_agent.py,7,resource_agent,from model.resource_agent import Resource_model_int
model/streaming_processing/__init__.py,sched/scheduler_agent.py,97,__init__,"    def __init__(self, "
model/task_queue_agent.py,sched/scheduler_agent.py,9,task_queue_agent,from model.task_queue_agent import TaskQueue 
sched/__init__.py,sched/scheduler_agent.py,97,__init__,"    def __init__(self, "
sched/monitor_agent.py,sched/scheduler_agent.py,17,monitor_agent,from sched.monitor_agent import Monitor
sched/sched_fn.py,sched/scheduler_agent.py,18,sched_fn,from sched.sched_fn import *
sched/scheduling_table.py,sched/scheduler_agent.py,16,scheduling_table,from sched.scheduling_table import SchedulingTableInt
task/__init__.py,sched/scheduler_agent.py,97,__init__,"    def __init__(self, "
task/task_agent.py,sched/scheduler_agent.py,15,task_agent,from task.task_agent import ProcessInt
__init__.py,sched/scheduling_table.py,36,__init__,"    def __init__(self, num_resources: int, num_time_slots:int, id: int = None, name: str = None, hp:int=None):"
analyze/__init__.py,sched/scheduling_table.py,36,__init__,"    def __init__(self, num_resources: int, num_time_slots:int, id: int = None, name: str = None, hp:int=None):"
analyze/pattern.py,sched/scheduling_table.py,764,pattern,"tab_event_pattern_keys = [""name"", ""pid"", ""event_type"", ""bin_id"", ""curr_t"", ""ts""]"
doc/sparse_list.md,sched/scheduling_table.py,49,sparse_list,        self.sparse_list = list() # OrderedDict()
global_var.py,sched/scheduling_table.py,11,global_var,from global_var import fork_pid_base
mapper/__init__.py,sched/scheduling_table.py,36,__init__,"    def __init__(self, num_resources: int, num_time_slots:int, id: int = None, name: str = None, hp:int=None):"
model/__init__.py,sched/scheduling_table.py,36,__init__,"    def __init__(self, num_resources: int, num_time_slots:int, id: int = None, name: str = None, hp:int=None):"
model/lru.py,sched/scheduling_table.py,25,model.lru,from model.lru import LRUCache
model/resource_agent.py,sched/scheduling_table.py,9,resource_agent,from model.resource_agent import Resource_model_int
model/streaming_processing/__init__.py,sched/scheduling_table.py,36,__init__,"    def __init__(self, num_resources: int, num_time_slots:int, id: int = None, name: str = None, hp:int=None):"
sched/__init__.py,sched/scheduling_table.py,36,__init__,"    def __init__(self, num_resources: int, num_time_slots:int, id: int = None, name: str = None, hp:int=None):"
sched/placement.py,sched/scheduling_table.py,353,placement,                placement offset: phi_pos
task/__init__.py,sched/scheduling_table.py,36,__init__,"    def __init__(self, num_resources: int, num_time_slots:int, id: int = None, name: str = None, hp:int=None):"
task/task_agent.py,sched/scheduling_table.py,10,task_agent,"from task.task_agent import ProcessInt, TaskInt"
utils.py,sched/scheduling_table.py,13,utils,from utils import load_pickle
approach_Eq.py,sched/slack_estim.py,8,approach_Eq,from approach_Eq import Variation
global_var.py,sched/slack_estim.py,14,global_var,from global_var import *
model/event_gen/e2e_latency.py,sched/slack_estim.py,211,e2e_latency,            3. e2e_latency
output.pdf,sched/slack_estim.py,345,output,"    # update ert, ddl, exp_comp_t to graph based on solver outputs"
output.txt,sched/slack_estim.py,345,output,"    # update ert, ddl, exp_comp_t to graph based on solver outputs"
profiling/profiling.csv,sched/slack_estim.py,529,profiling/profiling.csv,"    parser.add_argument(""--profiling_filename"", type=str, default=""profiling/profiling.csv"", help=""profiling filename"") "
sched/__init__.py,sched/slack_estim.py,17,sched,"from sched.packing_solver.chain_slack_assign import GurobiRscSlackEstim, HeuriRscSlackEstim"
sched/packing_solver/chain_slack_assign.py,sched/slack_estim.py,17,chain_slack_assign,"from sched.packing_solver.chain_slack_assign import GurobiRscSlackEstim, HeuriRscSlackEstim"
sched/ref_alloc_search.py,sched/slack_estim.py,19,ref_alloc_search,from sched.ref_alloc_search import TaskConstraints
task/graph_breakdown.py,sched/slack_estim.py,15,graph_breakdown,from task.graph_breakdown import decompose_dag_into_chains
task/task_agent.py,sched/slack_estim.py,11,task_agent,"    from task.task_agent import TaskBase, ProcessBase, TaskIntAttr, ProcessInt, TaskInt"
task/task_cfg.py,sched/slack_estim.py,538,task_cfg,"    from task.task_cfg import task_graph_srcs, task_graph_sinks, creat_logical_graph, task_graph_ops"
.cursor/rules/reference.mdc,sched/sort_function.py,46,reference,                preference = rsc_recoder_his[task_id].get_mru()
global_var.py,sched/sort_function.py,9,global_var,from global_var import *
model/__init__.py,sched/sort_function.py,5,model,    from model.lru import LRUCache
model/lru.py,sched/sort_function.py,5,model.lru,    from model.lru import LRUCache
sched/pre_alloc.py,sched/sort_function.py,20,pre_alloc,    pre_alloc_flg = False
task/task_agent.py,sched/sort_function.py,4,task_agent,    from task.task_agent import ProcessInt
global_var.py,sched/state_trans.py,9,global_var,from global_var import *
model/__init__.py,sched/state_trans.py,12,model,"from model.buffer import Buffer, EventCache, TriggerCache"
model/buffer.py,sched/state_trans.py,12,buffer,"from model.buffer import Buffer, EventCache, TriggerCache"
model/message/Context_message.py,sched/state_trans.py,16,Context_message,from model.message.Context_message import ContextMsg
model/message/data_pipe.py,sched/state_trans.py,17,data_pipe,from model.message.data_pipe import DataPipe
model/message/msg_dispatcher.py,sched/state_trans.py,15,msg_dispatcher,from model.message.msg_dispatcher import MsgDispatcher
model/streaming_processing/__init__.py,sched/state_trans.py,18,model.streaming_processing,from model.streaming_processing.wartermark_strategy import WatermarkStrategy
model/streaming_processing/wartermark_strategy.py,sched/state_trans.py,18,wartermark_strategy,from model.streaming_processing.wartermark_strategy import WatermarkStrategy
model/task_queue_agent.py,sched/state_trans.py,14,task_queue_agent,from model.task_queue_agent import TaskQueue 
output.pdf,sched/state_trans.py,66,output,"        # chain miss: output task hard -> stop, soft -> warning "
output.txt,sched/state_trans.py,66,output,"        # chain miss: output task hard -> stop, soft -> warning "
sched/__init__.py,sched/state_trans.py,4,sched,    from sched.scheduler_agent import Scheduler
sched/monitor_agent.py,sched/state_trans.py,22,monitor_agent,from sched.monitor_agent import get_rsc_2b_released
sched/scheduler_agent.py,sched/state_trans.py,4,scheduler_agent,    from sched.scheduler_agent import Scheduler
sched/scheduling_table.py,sched/state_trans.py,21,scheduling_table,"from sched.scheduling_table import SchedulingTableInt, init_event"
task/task_agent.py,sched/state_trans.py,20,task_agent,from task.task_agent import ProcessInt
debug_case1/case1/case1_summary.json,scripts/README_motiv_exp_runner.md,66,case1_summary.json,├── case1_summary.json   # JSON摘要
doc/spec/exp_design/motiv_case_api_usage.md,scripts/README_motiv_exp_runner.md,380,motiv_case_api_usage.md,- 详细文档: `doc/motiv_case_api_usage.md`
doc/spec/stat/collector.md,scripts/README_motiv_exp_runner.md,11,collector,5. ✅ **对象缓存**: 保存collector对象供后续深度分析
doc/spec/test_plan.md,scripts/README_motiv_exp_runner.md,17,test_plan.md,**标准流程**（与`doc/test_plan.md`一致）:
main_approach.py,scripts/README_motiv_exp_runner.md,8,main_approach.py,2. ✅ **流程调用**: 调用`main_approach.py`标准流程
output.pdf,scripts/README_motiv_exp_runner.md,49,output,python scripts/motiv_exp_runner.py --case 1 --output_dir ./results
output.txt,scripts/README_motiv_exp_runner.md,49,output,python scripts/motiv_exp_runner.py --case 1 --output_dir ./results
profiling/profiling.csv,scripts/README_motiv_exp_runner.md,187,profiling.csv,"    --extra_args ""--profiling_filename profiling.csv --gen_benchmark"""
scripts/motiv_exp_runner.py,scripts/README_motiv_exp_runner.md,49,scripts/motiv_exp_runner.py,python scripts/motiv_exp_runner.py --case 1 --output_dir ./results
stats_collector.json,scripts/README_motiv_exp_runner.md,28,stats_collector,- ✅ `stats_collector`: 与三个case的专用API完全匹配
.claude/settings.json,scripts/abla_exp_runner.py,50,settings,# -------------- Ablation plot settings --------
.cursor/rules/reference.mdc,scripts/abla_exp_runner.py,1076,reference,            # Compute pglb baseline per load config for reference lines
__init__.py,scripts/abla_exp_runner.py,498,__init__,"    def __init__(self, base_tpl: ParamTemplate, args):"
analyze/__init__.py,scripts/abla_exp_runner.py,498,__init__,"    def __init__(self, base_tpl: ParamTemplate, args):"
analyze/pattern.py,scripts/abla_exp_runner.py,135,pattern,"    # Access patterns differ: Case2 nests realloc_mean_ratio in 'utilization', Case3 flattens it"
approach_collector.py,scripts/abla_exp_runner.py,52,approach_collector.py,# Unified color scheme (consistent with motiv experiments in approach_collector.py)
debug_case1/case1/case1_motiv1_style.pdf,scripts/abla_exp_runner.py,659,case1_motiv1_style.pdf,                plot_path = self.output_dir / 'case1_motiv1_style.pdf'
debug_case1/case1/case1_satisfy_projection.pdf,scripts/abla_exp_runner.py,716,case1_satisfy_projection.pdf,        save_path = str(self.output_dir / 'case1_satisfy_projection.pdf')
debug_case1/case1/case1_summary.json,scripts/abla_exp_runner.py,588,case1_summary.json,        json_path = self.output_dir / 'case1_summary.json'
doc/setting.md,scripts/abla_exp_runner.py,50,setting,# -------------- Ablation plot settings --------
doc/spec/stat/collector.md,scripts/abla_exp_runner.py,10,collector,5. 缓存collector对象供后续分析
main_approach.py,scripts/abla_exp_runner.py,7,main_approach.py,2. 调用main_approach.py标准流程
mapper/__init__.py,scripts/abla_exp_runner.py,498,__init__,"    def __init__(self, base_tpl: ParamTemplate, args):"
model/__init__.py,scripts/abla_exp_runner.py,498,__init__,"    def __init__(self, base_tpl: ParamTemplate, args):"
model/streaming_processing/__init__.py,scripts/abla_exp_runner.py,498,__init__,"    def __init__(self, base_tpl: ParamTemplate, args):"
output.pdf,scripts/abla_exp_runner.py,13,output,    python scripts/abla_exp_runner.py --case 1 --output_dir ./abla_results
output.txt,scripts/abla_exp_runner.py,13,output,    python scripts/abla_exp_runner.py --case 1 --output_dir ./abla_results
sched/__init__.py,scripts/abla_exp_runner.py,498,__init__,"    def __init__(self, base_tpl: ParamTemplate, args):"
scripts/exp_common.py,scripts/abla_exp_runner.py,30,exp_common,from scripts.exp_common import (
task/__init__.py,scripts/abla_exp_runner.py,498,__init__,"    def __init__(self, base_tpl: ParamTemplate, args):"
__init__.py,scripts/e2e_exp_runner.py,261,__init__,"    def __init__(self, base_tpl: ParamTemplate, args, best_params: Dict[str, Any]):"
analyze/__init__.py,scripts/e2e_exp_runner.py,261,__init__,"    def __init__(self, base_tpl: ParamTemplate, args, best_params: Dict[str, Any]):"
doc/spec/stat/collector.md,scripts/e2e_exp_runner.py,84,collector,"        collector = run_main_approach_inproc(run_args, dry_run=dry_run)"
main_approach.py,scripts/e2e_exp_runner.py,126,main_approach.py,    注意：test_case 由 main_approach.py 硬编码为 'bin_pack_new'，
mapper/__init__.py,scripts/e2e_exp_runner.py,261,__init__,"    def __init__(self, base_tpl: ParamTemplate, args, best_params: Dict[str, Any]):"
model/__init__.py,scripts/e2e_exp_runner.py,261,__init__,"    def __init__(self, base_tpl: ParamTemplate, args, best_params: Dict[str, Any]):"
model/event_gen/e2e_latency.py,scripts/e2e_exp_runner.py,52,e2e_latency,"    {'aux_scale_factor': 1, 'load_factor': 0.5, 'e2e_latency': 0.1, 'label': '1C-0.5x'},"
model/streaming_processing/__init__.py,scripts/e2e_exp_runner.py,261,__init__,"    def __init__(self, base_tpl: ParamTemplate, args, best_params: Dict[str, Any]):"
output.pdf,scripts/e2e_exp_runner.py,15,output,    python -m scripts.e2e_exp_runner --case 3 --output_dir ./e2e_results --num_hp 100
output.txt,scripts/e2e_exp_runner.py,15,output,    python -m scripts.e2e_exp_runner --case 3 --output_dir ./e2e_results --num_hp 100
sched/__init__.py,scripts/e2e_exp_runner.py,261,__init__,"    def __init__(self, base_tpl: ParamTemplate, args, best_params: Dict[str, Any]):"
scripts/e2e_hyperparam.py,scripts/e2e_exp_runner.py,6,e2e_hyperparam.py,需要先运行 e2e_hyperparam.py 获取最优超参。
scripts/exp_common.py,scripts/e2e_exp_runner.py,35,exp_common,from scripts.exp_common import (
task/__init__.py,scripts/e2e_exp_runner.py,261,__init__,"    def __init__(self, base_tpl: ParamTemplate, args, best_params: Dict[str, Any]):"
doc/spec/stat/collector.md,scripts/e2e_hyperparam.py,59,collector,"        collector = run_main_approach_inproc(run_args, dry_run=dry_run)"
main_approach.py,scripts/e2e_hyperparam.py,90,main_approach.py,    # 注意：test_case 由 main_approach.py 硬编码为 'bin_pack_new'，调度行为仅由 policy 控制
model/event_gen/e2e_latency.py,scripts/e2e_hyperparam.py,47,e2e_latency,"    'e2e_latency': 0.1,"
output.pdf,scripts/e2e_hyperparam.py,13,output,    python -m scripts.e2e_hyperparam --output_dir ./e2e_results --num_hp 100
output.txt,scripts/e2e_hyperparam.py,13,output,    python -m scripts.e2e_hyperparam --output_dir ./e2e_results --num_hp 100
scripts/exp_common.py,scripts/e2e_hyperparam.py,27,exp_common,from scripts.exp_common import (
__init__.py,scripts/exp_common.py,62,__init__,"    def __init__(self, mapping: Dict[str, Any], runtime: Dict[str, Any], specific: Dict[str, Any]):"
analyze/__init__.py,scripts/exp_common.py,62,__init__,"    def __init__(self, mapping: Dict[str, Any], runtime: Dict[str, Any], specific: Dict[str, Any]):"
cfgs/Bp_guided.json,scripts/exp_common.py,41,Bp_guided.json,"    'bin_pack_cfg': 'Bp_guided.json',"
doc/spec/stat/collector.md,scripts/exp_common.py,129,collector,        collector = _main()
main_approach.py,scripts/exp_common.py,106,main_approach.py,"        'main_approach.py',"
mapper/__init__.py,scripts/exp_common.py,62,__init__,"    def __init__(self, mapping: Dict[str, Any], runtime: Dict[str, Any], specific: Dict[str, Any]):"
